P1,P2,cluster
-0.5943340281886172,-0.029149284815722307,2
-0.5346534067305728,0.02501312111955236,2
-0.5680456546801159,0.03800203544295597,2
0.4785245860302571,0.14544680433897683,3
-0.5887462218271629,-0.11902990565660851,2
-0.5882120018159266,-0.11977649763564037,2
-0.5882125145162519,-0.11976925388566477,2
-0.5883631913830893,-0.11942657470001554,2
-0.510838722961394,0.21329256581068862,2
0.8441196535168625,-0.7651429718230943,1
-0.5924057358340434,-0.01838931173473431,2
-0.5902782088373643,-0.11137389029587942,2
-0.5882344903281669,-0.1194530374081389,2
-0.5888783319574253,-0.11817559067125788,2
-0.3109150118358353,0.3824071946338475,2
0.19692574648804168,-0.10478163476235376,2
-0.5882964558884665,-0.11884542852056242,2
-0.5882752136033321,-0.11883410122201388,2
-0.5908346490901895,0.003502143546076996,2
1.0297003731540881,-0.6172570492059334,1
-0.5888154178585518,-0.11735727194245735,2
-0.5883616028691486,-0.1177539362227795,2
-0.5963278337351566,-0.08311954744371801,2
-0.5883503089248447,-0.11754553607734858,2
-0.5933869059032212,-0.04096372342980435,2
-0.5958137801460496,-0.046663446094892765,2
-0.5948057571932529,-0.028527727809005952,2
-0.5885904412496071,-0.11669023313392972,2
-0.31649277784584107,-0.5598717351835727,2
-0.41641588888041403,0.25028542642972673,2
-0.5959444798361617,-0.059851380342504965,2
-0.5883859319558961,-0.1168395032060707,2
-0.5928000075789767,-0.012935187703917586,2
-0.5806277876134747,0.08274653523878209,2
-0.5971979370751762,-0.07283917343443445,2
-0.588524833542236,-0.1157937918996457,2
-0.144418336138472,0.20984841533713888,2
-0.5887152413160899,-0.1149720664962859,2
-0.5885000213459459,-0.11523667746102367,2
0.8703688165645358,-0.7591374619025733,1
-0.5966689794483261,-0.06978617222960797,2
-0.5987178823114302,-0.027588237285997592,2
-0.589391322085849,0.03335612797433376,2
-0.5764255924957531,0.09999280790714578,2
-0.5886472412494652,-0.11353410909123342,2
-0.5964417385141403,-0.07140678298856785,2
-0.593482444369699,-0.007926801203547934,2
1.0014969282811415,-0.6675701572924149,1
-0.5943281415834004,-0.08423598878530363,2
0.43663271128754166,-0.8688722318687849,1
-0.47221343698074897,0.23452715714682723,2
-0.5885059241129774,-0.1133119171934408,2
-0.5961642451344394,-0.07261568405775737,2
-0.5964950842888787,-0.05579916809546654,2
-0.5964951025070226,-0.06676439757655468,2
-0.5885112656886262,-0.1130360765553193,2
-0.5886654814438907,-0.11271218264902959,2
-0.5975563687269962,-0.07455349897144943,2
-0.5885502884166015,-0.11213149080621636,2
-0.5924064473998508,0.033446386266405934,2
0.30755097317073277,0.32044887064379235,3
-0.5950937062748308,-0.07857458508050688,2
-0.5967670798485748,-0.04601391447334621,2
-0.5951067738772066,-0.08143126157127063,2
-0.5946914606857924,-0.08045194565509627,2
-0.588531125085701,-0.11138078339044638,2
-0.594533171113662,-0.00353784649080181,2
-0.4661285894320872,-0.3922572566995761,2
-0.5886109418283514,-0.11094755357010627,2
-0.4555345098401747,0.276525060393282,2
-0.5939015302071261,-0.08828169791362789,2
-0.5887139100974996,-0.10966105946819461,2
-0.5969581392756511,-0.04964365687936114,2
-0.5885307346407319,-0.10980655834962064,2
-0.5967218937826794,-0.048900406850005726,2
-0.5641153738951062,-0.18202031223016962,2
-0.4482732502961193,-0.4116030592498785,2
-0.5885232037361297,-0.10899181788844044,2
-0.5946460474333601,-0.07865472025929696,2
-0.5887981298882708,-0.10773769663954276,2
-0.5885106007960627,-0.10817161973706656,2
-0.03097971461157643,0.5328779466100405,0
0.5270093975767263,-0.8200296597474904,1
-0.5977529493120968,-0.021826240250593754,2
-0.5986840338762754,-0.0542117288276268,2
-0.5942113806030068,0.01287222042624575,2
-0.596635046165007,-0.058835159078996696,2
-0.588903946654909,-0.10655200975343204,2
-0.596995578557081,0.009317644867463136,2
-0.5936472957041561,-0.08956570644916535,2
-0.5944826899480139,0.018708273055407162,2
-0.6019404881203859,0.0009020951365510295,2
-0.5886605039073289,-0.10632974708678371,2
-0.5814017809153703,0.0857350143262581,2
-0.5969684246837027,-0.0596080020675524,2
-0.5976155414279719,-0.041613453413581,2
0.3673490646579819,0.30243728325536834,3
0.8806285516400139,-0.7523068496906148,1
-0.5968746597201737,-0.061158059380784016,2
-0.34386867605273397,0.34278194829707104,2
-0.5944911070614552,-0.08658711695528039,2
-0.5932986125679575,0.01167046162246053,2
-0.5796955437165249,0.07598464065817694,2
0.3931287164075223,-0.8845352446517114,1
-0.5885535192004538,-0.10559688349386999,2
-0.58854612495785,-0.10539242917264827,2
-0.5972654329509178,-0.04778341744524673,2
-0.5969012231041099,-0.06197578562563548,2
-0.5967322308260955,-0.0628990040320032,2
-0.5884701615109199,-0.1049225165207644,2
-0.5890139731223882,-0.10353743824846044,2
-0.5957423160285984,-0.06406547795717128,2
-0.5884502500136161,0.08014655937594699,2
-0.5990491796911501,-0.05559493392938869,2
-0.6016941089297793,-0.032812821409230454,2
-0.5984839503093033,-0.049418562535423115,2
-0.5883857045699007,-0.10434243303700456,2
-0.6004600109523082,-0.011598754078541827,2
-0.5967089555505128,-0.05673610940233048,2
-0.5955632896370496,-0.06900296176705838,2
-0.5982607837839642,-0.06889379807405478,2
-0.5960692377779215,-0.06554135119385811,2
-0.5883568917212381,-0.10375284992374008,2
-0.5883844074528722,-0.10313457940580112,2
-0.5883280527782512,-0.10320877682610788,2
-0.5883546609375873,-0.10314153456595447,2
-0.5963376057173707,-0.0013984000728069928,2
-0.4893631722006948,-0.36232668399338086,2
-0.4977473206334626,0.22458734819711207,2
-0.5887463979017076,0.04826171129291161,2
-0.5884850757567615,-0.10227959895298924,2
-0.5970623985528671,-0.010189045437841016,2
-0.588678176084457,-0.10163161931799257,2
-0.6007286614738264,-0.029597701838940015,2
-0.5953665791969919,0.020051130847492823,2
-0.58824227762104,-0.10178304030033701,2
-0.5882913309123844,-0.10158606384273426,2
-0.4494347545086956,-0.2538111207787468,2
-0.5882321384512772,-0.10162913940562521,2
-0.5882181933992984,-0.10142158076540234,2
-0.5966489808730276,-0.05439426747733946,2
-0.5982885726562532,-0.01252208462862822,2
-0.28611632562504474,-0.6087306040462381,2
-0.595626191292898,0.047918965778787015,2
-0.5882485908353942,-0.10052171607776957,2
-0.5987500548173366,0.009940913326326881,2
-0.5880877534875513,-0.09927053595966463,2
-0.5944405583720735,-0.07143514374836737,2
-0.5766721578831209,0.049011118992129614,2
1.0111351971681672,-0.6586439503338162,1
-0.5900144832202162,-0.09102923632566384,2
-0.5988233077878439,0.004452686683743678,2
-0.08415283188443239,0.518175795947129,0
0.9573969015795362,-0.6878198224154185,1
-0.5881872232342863,-0.098190341938636,2
-0.5843832863453214,0.07854030849038467,2
-0.5957335120224264,-0.06200172729395377,2
-0.5879529084744047,-0.09809946429130299,2
-0.5913124215725707,-0.08445959970302125,2
-0.587957488470428,-0.09779234390320715,2
-0.5881416448749495,-0.09733400443722116,2
-0.5860052511169289,0.062104188854856544,2
-0.5530910851704645,0.14594632477958808,2
-0.5993840246901602,-0.04392293245729945,2
-0.5957329345825519,-0.061665901007401096,2
-0.5878699614478065,-0.09722461367622334,2
-0.5879228541806867,-0.09708441263138,2
-0.587942218895958,-0.09694457373078606,2
-0.5928938646899158,-0.0762422534639134,2
-0.5878407684263716,-0.09659657496891438,2
-0.533247060717525,0.18968613414525506,2
-0.5980084288516041,-0.016858031571917762,2
0.5040576994860554,-0.8583161027786251,1
-0.5987805472255868,-0.016709681222799543,2
0.4824324665613126,0.32491846563960103,3
-0.5876625408799325,-0.09524695728592796,2
-0.41133758624624683,0.24114074758691967,2
-0.5880635269912385,-0.09408312820208306,2
-0.49683890749161513,-0.3435716256358472,2
-0.5875770891911016,-0.0945002994623912,2
-0.6025582633429052,0.011748369088975285,2
-0.5875771940137108,-0.09420557769510926,2
-0.5987323766655033,-0.04790807543664826,2
-0.5875190805802432,-0.09401184764403843,2
-0.5925893716488327,-0.07257494968863394,2
-0.4482606132415382,-0.4104053926861805,2
-0.5875150974784482,-0.09340479158221729,2
-0.5877771018021778,-0.09275676273917378,2
-0.5875210599880547,-0.09317123771781613,2
-0.5992344494848921,-0.028278545245310018,2
-0.5876964971110142,-0.09264866520490991,2
-0.593190270525191,0.05049820400102939,2
-0.602419780316777,-0.017742571020978752,2
-0.5975559199255793,-0.05449908399498192,2
-0.5875048155565337,-0.09249162003744581,2
-0.34008756649313326,-0.3781789798920198,2
-0.599905559917699,0.005968760355611558,2
-0.5960752450241315,-0.04839840783305728,2
-0.5872810273701733,-0.0921370710602566,2
-0.5872869656277299,-0.09191266452348126,2
-0.5873119749488986,-0.09183180724372617,2
-0.5872393291517103,-0.09182714482570738,2
-0.28529540969918943,-0.40730886679894485,2
-0.5871848853682067,-0.09142969444954097,2
-0.5872065459731848,-0.09106350264936897,2
-0.592583588144888,0.06907759509202144,2
-0.5899727169788208,-0.0803099059692969,2
-0.5993165460576614,0.004902449344317973,2
-0.5969248787210736,0.014117584098091877,2
-0.6040451133104594,0.003576551482410333,2
-0.5607094795876558,0.16056190111627797,2
-0.5064046001739992,0.2310185068131659,2
-0.5989854144266483,0.0014131600466677097,2
-0.5987473009740102,-0.035323045647034985,2
-0.5869996663090002,-0.0896345179777154,2
-0.587665652772972,0.14024512945213963,2
-0.03595764399762432,0.4019055594477953,2
-0.5972280760156674,-0.03796219539041581,2
-0.6010440744441353,-0.021828632163453706,2
-0.5891744612313826,0.07570128858042532,2
-0.5958733956269795,-0.04804459788101182,2
-0.5848701502893787,0.09598281109274098,2
-0.5867880505229288,-0.08802809760692897,2
0.9410385224105428,-0.7167349928854102,1
-0.5934375699684294,0.09108437439411186,2
-0.2554820623880552,0.44610418619049813,0
0.04415113108613181,-0.7904620322314279,2
-0.5865981166313272,-0.08687024304417056,2
-0.597376036696551,-0.02306676400768771,2
-0.6030334793981678,0.0767571596504408,2
-0.5574025973657964,0.1756096390843957,2
0.7108903482536224,-0.7756882005526741,1
-0.5938373543237928,-0.06244132151915308,2
-0.584712340436735,0.00018693134809238891,2
-0.6003423980461349,-0.0320735028988035,2
-0.307748481183537,-0.49166405570641836,2
-0.5862815763287904,-0.08505192728357262,2
-0.5143494638056664,-0.298403362107571,2
0.9006852318860579,-0.6444949351773097,1
-0.5874324703482047,-0.08191707189250533,2
-0.595057799492853,-0.04343035225602583,2
-0.5817887691844804,0.09584130251875399,2
-0.5862578533455335,-0.083861958734017,2
-0.5860753744898624,-0.08393094360406317,2
0.6372282818534765,-0.7376594560971591,1
-0.5799297597515958,0.11610481127981637,2
-0.5859247437091101,-0.08376693360531096,2
-0.6011619220906345,0.010205546008870126,2
-0.594466181255222,0.04422357067175893,2
-0.5590242207392869,0.16697338602059128,2
-0.5935985371991369,-0.058010997823925,2
-0.5859558529136955,-0.0826845647370851,2
-0.5872043832624226,-0.07991137932629917,2
-0.5968166074139942,-0.020479595323656185,2
-0.5146247411876332,-0.2937687101459334,2
-0.6007250231217619,-0.007848577761749008,2
-0.5979556442690319,0.0037739584794068454,2
-0.5856403850350712,-0.08190281102839088,2
-0.5924294680089784,-0.06165987948067535,2
-0.5857412191859854,-0.0814029982802388,2
-0.6007249314038422,0.05480903798687942,2
-0.5930900653148355,-0.04893838758055988,2
-0.595324689445438,-0.03682569398349126,2
-0.46809801234202364,0.3188866947990095,2
-0.5855077109410654,-0.08165307392142251,2
-0.5854892582199549,-0.08156287816551264,2
-0.5738208401940292,0.18262418227839966,2
-0.589428011069689,-0.06725023957137971,2
-0.5934219071195412,-0.05083437557248775,2
-0.5896637587013417,-0.07020698508725773,2
-0.5965744102078278,-0.033278099704145254,2
-0.5842704831584478,-0.022143340998863482,2
-0.5964134699520504,-0.02746100263380254,2
-0.5973400578314679,-0.006359088687394186,2
-0.5855005326282671,-0.08004429525102626,2
-0.5957281698774782,-0.03389490358894331,2
-0.02404339267824463,-0.67317434222269,2
-0.00646104765025924,-0.7921039432068979,2
-0.5892040487728879,0.13746772722469555,2
-0.59424243604526,0.06331733540254005,2
-0.5980816546788721,-0.005696295134875207,2
-0.41656373661431784,-0.38776805612519455,2
-0.5713091283730738,0.14813882865903338,2
-0.5957594425469126,-0.02402426070962081,2
-0.6001320694418609,0.06462924412931183,2
0.8948470766363533,-0.7412851672896786,1
-0.5857241209251844,-0.07744022464865737,2
-0.5850106634807999,-0.0789249636854939,2
1.0689264185870015,-0.6060566919904216,1
-0.5851654107928822,-0.07812272109207735,2
-0.5542482079677301,0.17534347515482593,2
-0.5849114353770236,-0.07829076091157235,2
-0.5965077841996717,0.04608621683027245,2
-0.5959350416447101,0.06884565360816045,2
-0.584646284080376,-0.07768903129681587,2
-0.5846114829336453,-0.07743779132411172,2
-0.5849982023064912,-0.07666030514426064,2
-0.5798460538075687,0.11571301265781787,2
-0.598369994784617,-0.031447460478802,2
-0.4893498890657515,0.2738587730719328,2
-0.5955722672136589,-0.016941729173202216,2
-0.5842390659836212,-0.07596252525282854,2
-0.5843473595631309,-0.07568727269283813,2
-0.5633082142407313,0.17481551890725047,2
-0.5969502999449232,-0.0223634136367136,2
-0.3987455947954837,0.41841531751444444,2
-0.5841429712169568,-0.07556662746621956,2
-0.45743082008123837,0.3189399479071167,2
-0.5952327128198739,-0.02044710725765481,2
-0.5840314270507284,-0.07511221088923153,2
-0.5687273166321749,-0.03684483124516327,2
-0.5834600680229692,0.12126074278037237,2
-0.5881930931342575,-0.05948887297932525,2
-0.6003985746806699,0.004451094842562255,2
-0.5838805012399242,-0.0745057893143067,2
-0.5920702979170145,-0.039233165387333555,2
-0.5886449475964106,0.09646123658804237,2
-0.5134569244483018,0.25648908006718446,2
-0.6043067402321474,0.015222292228382278,2
-0.30543242836942924,0.4376081145255369,0
-0.5880892957387119,-0.06542032983090887,2
-0.5837458327813068,-0.07397252913833528,2
-0.58378891335339,-0.0732669798201767,2
-0.47843987475356203,0.29869327590577094,2
-0.596146733918223,0.028351930558960403,2
-0.5913032574693257,-0.04119103366217824,2
-0.5967828674091814,0.03564144801176141,2
-0.5950580437245745,0.04352620970475563,2
-0.41945877220401423,-0.428482059506854,2
-0.5962748198044531,-0.01512063121015035,2
-0.5980438278289223,0.04672122416044946,2
-0.5474628921680628,-0.21540743182834035,2
-0.5832168463598577,-0.0701012380172038,2
-0.5733167638090222,0.1424014747445173,2
-0.5833620981948414,-0.06966345764313761,2
-0.5831379307126089,-0.06997680193829543,2
0.07010572042956353,-0.8121246749941696,1
-0.5958487744988235,0.026962859504228887,2
-0.585212243303726,-0.06162839609175408,2
-0.5906176158337648,0.18429122344307927,2
-0.5782717726659294,0.13821606498479064,2
-0.5925630220565796,0.07631057646977596,2
-0.5931284842631759,-0.0207883598467379,2
-0.5933557287607631,-0.027477897488231075,2
0.252657186576383,-0.861438020454332,1
-0.3309954036661774,0.42826884803750936,0
-0.5895570755452441,-0.041079863646666194,2
-0.582343131577846,-0.06879143822716995,2
-0.5990960896285039,0.012933835964917227,2
-0.6012489667635003,0.08383120033741112,2
-0.48515924290728746,0.33383646899116426,2
0.618513863341499,0.6010763999791426,3
0.46381009245210364,0.6847641431087907,3
-0.5959679660474774,0.016940958473475744,2
0.19816322870834507,-0.8470624474730631,1
-0.586542617362312,-0.050511847313692265,2
-0.5904545701095231,-0.03322580942065337,2
-0.6027725998347668,0.11575829061016013,2
-0.30288949852892744,-0.46444691792100895,2
-0.5822451632719643,-0.06621755912016167,2
0.4179637909872687,0.3319746788328427,3
-0.5817582774939015,-0.06679780677451173,2
-0.5978109028579311,0.03373337875821694,2
-0.5947013938418862,0.04332721087158383,2
-0.574346288399959,0.12764636353993208,2
-0.5932450681717143,-0.01022032105439282,2
0.9496131374266419,-0.1285086428323832,3
1.1259365113290443,-0.27290019340802013,1
0.05360144633275843,0.48844016256446904,0
-0.5813495844854891,-0.06513560493962187,2
-0.583290070842796,0.12425929748135033,2
-0.5949210383930982,0.025959238014647754,2
-0.6021160746565639,0.050061882638396366,2
-0.5809862722699325,-0.0641295570133952,2
-0.5958253214109871,0.012499507875441903,2
-0.5830761002217584,0.15894730286206407,2
-0.544621500803482,0.19604789603894743,2
-0.5940009168847803,0.0013854345754916262,2
-0.5813803909219766,0.12278237526358007,2
-0.5806069427649297,-0.06278735523076925,2
-0.5804179559768594,-0.06251399901489954,2
0.6185365798109257,-0.8482255384293592,1
-0.40063766809316403,0.4120439933961013,0
-0.38411702984170576,0.4003331071571098,0
0.6754710546825841,-0.8206715385581401,1
-0.6003400098406433,0.10516285475285475,2
0.4816213162450733,0.3242003785289203,3
-0.5189551815235379,-0.2737386674864454,2
-0.5797759883650877,-0.060580504360057894,2
-0.1757294157884875,-0.36985708935082684,2
-0.5902924559748307,-0.016549283208097575,2
-0.5939276613715169,0.03865315204848742,2
-0.5898042321545861,-0.017440934683296067,2
-0.5795853973527582,-0.06001935615655776,2
-0.5915408235448681,-0.0030202598636063166,2
0.6750461094658552,-0.6883010588194014,1
-0.47254282539601333,-0.34285396437185334,2
-0.5800337696604896,-0.058550010077261766,2
-0.5794399282713277,-0.05959480920912492,2
-0.5870281618334361,-0.02933285307258425,2
-0.595306068484304,0.012694892247426566,2
-0.5792374187255329,-0.05900904003599407,2
-0.5891169831064268,-0.017868314817352536,2
0.17933988900500014,-0.842707819292069,1
0.7305731220429342,0.4047994642853193,3
-0.5955422748181602,0.03968604739826191,2
-0.5791932779941276,-0.05814194158498066,2
-0.5949867031065016,0.018072863739476572,2
-0.4614422950622599,-0.3563079763994402,2
-0.5048339513315193,0.2855388725960583,2
0.08456540374182597,-0.7190233796966775,1
-0.5792752617722529,-0.0563713095422236,2
-0.5954320949828792,0.03585874223780668,2
-0.0018751181240804643,0.6231338822668667,0
-0.593295693451196,0.06692020675550944,2
-0.306394377646287,0.4792095912174797,0
-0.5784257818583264,-0.05664110158940909,2
-0.5189162583602478,0.03473267514630055,2
-0.39562809387285114,0.41272727523680464,0
-0.5830444073446743,-0.037801222692401104,2
-0.5782655479993216,-0.055409057975347405,2
0.4318827256900454,-0.8523588417730401,1
-0.5910804896002563,0.016437035437738286,2
-0.5929105665975184,0.02271432565479254,2
-0.5915544827737692,0.024527554760901446,2
-0.5819427395366669,0.19761265429190022,2
-0.5846433686768491,0.17477321830593795,2
-0.5926629324252776,0.03145475287719187,2
-0.5960822436226971,0.13711339805638673,2
-0.5896889750884261,0.007638350592158169,2
-0.5773367138951456,-0.05377684019363098,2
-0.5776998193406889,-0.05304400094533712,2
-0.09831926047643516,-0.6128093989397833,2
0.5974417530863513,-0.8326776885515454,1
-0.5966031130437305,0.01694242583204965,2
-0.5342559684405519,0.2550071994495291,2
-0.4888549977456132,-0.2589924241735708,2
0.25622212848457104,0.463738517218363,0
-0.5265215757568953,0.2690489324444098,2
-0.5826355229920364,-0.03431937676525173,2
0.7844270604850849,-0.7055668105842193,1
-0.5778862044274478,-0.04891068222766084,2
-0.5846257232273171,-0.019655016006014294,2
-0.5764254858856348,-0.051415987196746955,2
-0.5765603883058753,-0.05050655325175614,2
-0.5915659543541942,0.07707464331772981,2
0.1697198983946696,-0.814060683802566,1
0.04893762157558183,0.6308434384580146,0
-0.5293492611341691,0.25922221831342396,2
-0.5878079637111464,0.001915025623276675,2
-0.5844788148662285,-0.017482580462728273,2
0.12866565972468624,0.6521391077187604,0
-0.19822678120055387,0.5547001139509924,0
-0.41655819603237,0.4369017971459468,0
-0.5890883762016529,0.010250990506072649,2
-0.5863125049733533,-0.006235033595606377,2
0.509491344842533,-0.8598913682010387,1
-0.5806394003338978,-0.033421705366896495,2
-0.5820850698621093,-0.0245008060612188,2
-0.5890342645721531,0.00519276922527271,2
-0.5754794742507863,-0.048089747255656234,2
-0.5877904571163858,0.02705071151744553,2
-0.5751412713860096,-0.048086585380810176,2
-0.1281358620117294,-0.6632944233439821,2
-0.49889776157782423,0.2744534630084084,2
-0.5824309366278783,-0.023078879749045256,2
0.19689020459990397,-0.7512688964507753,1
0.7952295770084947,-0.5623842696226187,1
-0.5297907282068921,0.31311264452030924,2
-0.5671889890494053,0.17914609967572986,2
-0.5766014373682358,-0.04155697778114008,2
-0.4420708672222392,-0.4004538876037575,2
-0.5818950071520591,-0.016989882379443735,2
-0.5742019679959887,-0.04597901771190392,2
-0.5741212257844475,-0.045518001406044964,2
-0.5741444116470781,-0.04530273100345431,2
-0.5775630282693806,-0.03309045287991048,2
-0.5863408280101865,0.011360788160018273,2
0.9448653668467256,0.3504504587185084,3
-0.5299280652524229,0.25755809395276497,2
0.9328930294108414,-0.6690074148332124,1
-0.5857236898565326,0.009269340245092676,2
-0.5737540957447681,-0.04466248905672065,2
-0.5884877624031828,0.054348298329762824,2
-0.5934110503697494,0.05360250856085637,2
-0.5089807383555984,-0.10106574631906576,2
-0.5903949821683394,0.025853741654142292,2
-0.07249873754472037,-0.7269017034173789,2
-0.5785707547755375,-0.026606776082714972,2
-0.06887942084651447,-0.40653447922218156,2
0.80409048794228,-0.7048146490515138,1
0.5488133206030987,-0.859934560006962,1
0.06492621906300519,-0.8026956962367999,1
-0.5856250249023776,0.001151206179567969,2
-0.07593807945552426,-0.4948940068093707,2
0.7695190412897225,-0.7926340457669901,1
-0.2678760367647924,0.5713914392952517,0
0.8259084974569527,-0.6838533810059249,1
-0.5529175525842863,0.15894675770955954,2
-0.4287192981487525,-0.4124235068340507,2
-0.5852584982124794,0.014322470244691502,2
-0.24209257011241686,0.5174163806983277,0
-0.5946555844705014,0.12383867451375499,2
-0.5499627398378092,0.14152595276385083,2
-0.5732297274655904,-0.041371074588754414,2
-0.5727582785948101,-0.042257284101432514,2
-0.5862161031319674,0.02787961254218405,2
-0.5858944323717263,0.02009031279698786,2
-0.5721356573545571,-0.0412667431563721,2
-0.28066431276673326,-0.5801511315820639,2
-0.5721050585853777,-0.040672035780353846,2
-0.5833821583595572,0.0031437957769587977,2
-0.572066242286214,-0.040682678493780905,2
-0.572211681396356,-0.04012742655660303,2
-0.5951393277645843,0.12108111083536117,2
0.920010992240912,-0.6058077910329558,1
-0.5853418161428361,0.026386092634886407,2
-0.5841066399700025,0.12771403639458404,2
-0.2923800701683693,-0.5696756644390162,2
-0.4341371540567901,-0.2840560626689884,2
-0.24921727148860723,-0.5440620753620355,2
-0.5865148153498624,0.05690028013758207,2
-0.5825704880538672,0.1263499643072724,2
-0.574397830582897,0.1593074948470689,2
-0.5716990097402225,-0.03926359798700202,2
0.744965336015147,0.6799149310956426,3
-0.5657876746146844,0.22599381724976955,2
-0.5818565395769689,-0.0025018422940063477,2
-0.38980410266888704,-0.45994355084942296,2
-0.5803991423327006,-0.0015709304014615401,2
-0.038201039287409345,0.6288138016658821,0
-0.5877799016523692,0.07200170080971402,2
-0.5885390045557619,0.07260243211609706,2
-0.5808506113904198,0.0056327943947021425,2
-0.5741343360467703,0.16159540357812097,2
-0.5706456318591931,-0.03803665651788565,2
-0.42446480186536745,-0.36236833861793927,2
-0.5739036071501019,0.17060621239712487,2
-0.5868271744839182,0.08699691528182116,2
0.4981026890987071,0.2738294137887002,3
0.5915794496992319,0.7073449313878714,3
-0.47164294963727216,0.3717056610600708,0
-0.582549665623098,0.031030382348185507,2
-0.5825779763728282,0.031072817755719632,2
-0.4942244124524202,0.06775427575089302,2
0.32196868077081064,-0.020317936566672835,3
-0.575278136982649,0.15977816615973264,2
-0.48727208654049015,-0.16649096800868016,2
0.7570206119678862,-0.07948645380333551,3
-0.5712004118732484,-0.025993344751398046,2
-0.5815650282639188,0.018065765684418863,2
0.8495170609618792,-0.617114698333378,1
-0.5907230508772962,0.08640369941695236,2
-0.5677430282190319,-0.03208033346332612,2
0.6582979074778608,-0.7258388590839839,1
-0.5800772187462726,0.025874540666530894,2
0.03845978119335121,-0.732938612518301,2
-0.5789489465207475,0.013800604655057374,2
-0.38886919855327357,-0.441827267359884,2
0.41769505763297693,-0.8573188228742995,1
-0.5829370020660779,0.07816214375448398,2
-0.5816213597116228,0.05376941790958337,2
-0.5720757883223975,-0.011936227827845813,2
-0.5672565266588873,-0.02914240718794065,2
-0.19303595473439616,0.6459478638954712,0
-0.5778685806535342,0.015483910913882836,2
-0.25831320828763044,-0.5826793119738282,2
-0.5837240714965154,0.11574111601311483,2
-0.3193264953386072,-0.5130316719190192,2
1.0272954645581989,-0.6518047340404083,1
0.26300490132748583,-0.7833110558602084,1
-0.4334980509104881,-0.34004456855407006,2
-0.5646146443044334,-0.026072600028223043,2
-0.5648282739520836,-0.025611433123641395,2
-0.5813446052073004,0.08411620707301494,2
-0.5825977262837065,0.16653759086904676,2
-0.5790675824994527,0.1887783078101288,2
0.9426371687021122,-0.40069599540385487,1
-0.5621479792568002,0.24711717569744976,2
0.4733873166724004,-0.5162323442491404,1
-0.4399489733265883,-0.34187333970159617,2
-0.564344573309795,-0.02235090970407149,2
-0.5634137862485135,-0.0234960162744526,2
0.24276433703198422,0.7183643222969339,0
-0.5705115558968555,0.2355308032369797,2
-0.042354560867615264,0.6625262808781439,0
0.1885578952181552,0.7068419383480494,0
0.6818187479357439,0.1604147119518741,3
-0.5758568610318546,0.03812610834502871,2
-0.5713511461852698,0.17436430098662745,2
-0.5670778427558284,-0.008426883247477496,2
-0.5370655198313776,0.2995846377458225,2
-0.5790604961748418,0.06954806685495277,2
0.464132415105507,-0.852837303909795,1
0.9873102410405545,0.39794040842382306,3
0.4887827050725595,-0.8088702424966983,1
-0.5838051527921084,0.1180634872984364,2
-0.4188692325856211,0.39485873039941954,0
-0.5623030163008715,-0.020539425156397468,2
-0.572578234076288,0.02195234815226308,2
-0.5800714111988811,0.09151602383313463,2
-0.34476852415081216,-0.469047101341405,2
-0.5765508485502909,0.09316325218713983,2
0.2508458249995148,-0.5086629353999784,1
-0.5762301743438689,0.11470088535896578,2
1.2093172708314983,-0.26180521944042673,1
0.3464911881874826,-0.8490817322632747,1
0.12547316019208052,-0.7746806849497404,1
0.8002121212899846,-0.5651822193154439,1
-0.575442107047024,0.07831423359129262,2
-0.5741102751968628,0.05664708696960899,2
-0.5711087705341676,0.030707794176216236,2
-0.5751532407025249,0.04175109316877309,2
-0.571778339900491,0.11131236122465052,2
-0.42006990574880376,-0.24620184021570107,2
-0.5715778846957961,0.02869077980873867,2
0.3277927400427473,-0.819752532937049,1
-0.23161974425896908,0.6148960465763836,0
-0.5746638619636862,0.07617079655380614,2
-0.5587896513353505,-0.015770062428654967,2
-0.5790994181870263,0.1190696941103913,2
-0.5579269732597345,0.23525761586481725,2
-0.5723733975730899,0.051349193638530174,2
-0.39247619980711995,0.45243597006477254,0
1.021185664690229,-0.5016042024127737,1
-0.5782208073161172,0.07269121517761616,2
-0.5584010556841202,-0.014518336946668622,2
-0.5811483678191708,0.1008980956967135,2
-0.49278071892286857,-0.19656165927443092,2
-0.5767947754942833,0.0996315994931198,2
0.6724502795974515,-0.8196872243078925,1
0.2679035958522324,-0.8195712829339213,1
-0.5576437853807029,-0.013383008459783277,2
0.6898785845293648,-0.013999585667883665,3
-0.569885370986887,0.14510002982591713,2
-0.5625852948673031,0.19010453551456089,2
0.12931151771996158,0.6497945419854891,0
0.9664109097612325,-0.6501447083190673,1
-0.5717596849542593,0.13850565458194306,2
-0.3089973328632324,0.5211409357646881,0
0.8078491260419782,-0.7442036896895935,1
-0.5657246641806494,0.027328404443679902,2
0.46862907663799536,-0.4080301258392975,1
0.021498430987471263,0.10465161432568677,2
-0.5698640381493182,0.14505596344531624,2
-0.5671727849290472,0.15820196977027134,2
-0.08666029956793958,-0.6747204576091412,2
-0.1123933654656855,0.6391557259221058,0
-0.15667608315457224,-0.5140711077218136,2
0.5303004385243355,-0.8459619777262402,1
-0.5761671855059511,0.08457233852601022,2
-0.569037988442847,0.07025350943600428,2
-0.541513131692467,0.3247091244665679,2
-0.5787359251793495,0.09239481512702472,2
-0.5736526336513035,0.15074539378745014,2
