ID Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Terminales punto de venta,ID Establecimientos con TPV,Cable coaxial,DSL,Creditos bienestar,c,estado,municipio
3673.680195,1.308224112,156.0524476,104.0972615,3460,3633,450,2,Jalisco,Zapotlanejo
3679.856635,0.978034986,30.97110789,24.93989214,0,6415,4238,2,Tabasco,Macuspana
3684.457727,0,13.57074669,20.35612004,0,3494,0,3,Sonora,Villa Hidalgo
3686.818831,0,36.20132185,32.39065639,0,970,1,3,Sonora,Naco
3687.418896,1.065266184,34.62115098,21.83795677,0,0,31,0,Jalisco,Acatlán de Juárez
3691.957062,0,17.17609799,15.36808767,0,0,142,3,Oaxaca,Unión Hidalgo
3692.208589,0.517297175,34.65891075,22.50242713,150,2172,365,2,Durango,Pueblo Nuevo
3695.14176,1.529566683,97.45524864,73.20069125,14081,11329,5754,2,San Luis Potosí,Ciudad Valles
3700.372688,1.246336372,63.25157088,33.96266614,1433,2622,73,0,Oaxaca,Loma Bonita
3700.640246,0,16.42643102,14.07979802,0,0,0,3,Sonora,Benjamín Hill
3701.036832,1.16238594,64.86113544,49.51764103,2,5080,2685,2,Veracruz,Alvarado
3707.284188,1.420705708,120.5705577,45.46258265,33845,13252,114,2,Guanajuato,Salamanca
3710.061006,0.774851831,48.07603404,68.71526917,0,0,12557,2,Ciudad de México,Tláhuac
3716.857245,2.054301837,111.0216167,83.60115301,0,0,42,2,Jalisco,Tepatitlán de Morelos
3736.522887,0,59.27503992,48.29818068,0,0,2,3,Nuevo León,General Bravo
3744.789143,0.433625422,62.00843532,45.53066929,0,2652,0,2,Coahuila,Nava
3745.985815,2.005534081,221.9105868,69.96499158,64195,53410,8335,2,Nuevo León,Guadalupe
3746.364907,3.356957802,23.49870462,23.49870462,0,0,1,0,Sonora,Baviácora
3770.852082,1.25360774,30.08658576,22.81566087,0,3254,9,0,Guerrero,Teloloapan
3780.195824,1.203339835,99.94940669,60.96119604,40677,49851,5441,2,Tamaulipas,Matamoros
3782.770773,2.595679853,33.74383809,27.68725177,0,0,8,0,Michoacán,Purépero
3791.093896,1.37934869,107.8957197,49.8098138,21995,39528,180,2,Tamaulipas,Nuevo Laredo
3791.44043,1.852516875,71.18957706,57.6926684,0,0,26,0,Jalisco,Ocotlán
3791.58306,0,0,0,0,0,0,3,Sonora,Onavas
3793.481741,1.010831392,61.99765868,46.32977211,0,0,577,2,Veracruz,Medellín
3797.257122,2.050908519,79.64361414,59.81816512,1343,1847,43,0,México,Ixtapan de la Sal
3799.452096,1.346209553,41.73249615,41.28375963,0,1186,1,0,Hidalgo,Atotonilco El Grande
3806.340424,1.205746399,52.51695427,44.27768721,26460,12363,2322,2,México,Zumpango
3810.170693,2.472531274,63.66768031,56.25008649,0,1145,70,0,Oaxaca,Tlacolula de Matamoros
3821.379651,2.927325618,120.7521817,99.52907102,2793,9114,139,2,Jalisco,Chapala
3826.075351,1.27738097,49.81785783,44.38898871,0,0,10,0,Hidalgo,Zimapán
3828.997471,1.290310858,36.77385945,25.59116535,0,0,582,0,Guerrero,Atoyac de Álvarez
3844.110336,0,22.90108285,19.62949959,0,21,3,3,Oaxaca,San Pedro Comitancillo
3846.752783,1.488451007,94.36779385,77.39945237,0,0,0,2,Chihuahua,Jiménez
3864.370915,1.424215325,69.31181247,62.19073585,0,0,19,2,Zacatecas,Tlaltenango de Sánchez Román
3870.707207,0.693550834,20.80652503,17.33877086,0,1758,49,0,Morelos,Amacuzac
3871.689337,0.923886404,52.23674966,41.92532784,0,0,8781,2,México,Nezahualcóyotl
3876.508506,2.362284281,11.81142141,11.81142141,1445,168,0,0,Michoacán,Churintzio
3878.990115,1.604214274,88.76652318,54.54328532,0,0,82,0,Hidalgo,Progreso de Obregón
3883.456096,1.086433374,60.11598004,45.26805726,0,0,0,0,Coahuila,Múzquiz
3888.191603,1.261580663,223.2997773,156.4360022,0,187,6,2,Yucatán,Conkal
3888.258567,4.221779118,245.9186336,153.7431229,2724,8301,14,2,Nuevo León,Allende
3888.595096,1.452129404,80.48945838,59.53730555,2696,2737,16,2,Guanajuato,Uriangato
3891.403931,0.813193911,13.28216722,11.6557794,0,2229,302,0,Guerrero,San Marcos
3898.522228,1.011552213,42.48519294,35.40432745,0,888,126,0,Guerrero,Marquelia
3903.476049,2.201932618,38.53382082,34.12995558,0,2718,6,0,Jalisco,Casimiro Castillo
3903.694932,1.112480744,23.36209563,21.13713414,150,2172,1,0,Guanajuato,Pueblo Nuevo
3905.442117,1.363337342,88.03263977,71.80243332,0,0,7358,2,Chiapas,San Cristóbal de las Casas
3905.729014,1.41578354,74.66517456,56.5617129,0,0,4100,2,México,Atizapán de Zaragoza
3908.197282,1.447791828,104.3811205,72.6231062,28574,39980,71,2,Guanajuato,Irapuato
3909.878309,1.74262887,24.97768048,22.65417531,0,3068,5,0,Jalisco,Ahualulco de Mercado
3910.159487,2.81559639,82.00424486,66.16651517,0,0,111,0,Oaxaca,Matías Romero Avendaño
3910.783318,1.496909625,32.29047906,26.73052902,0,3373,2770,2,Guerrero,Ometepec
3919.962005,1.001971245,75.48183382,61.32898998,27498,10859,245,2,Sinaloa,Guasave
3925.738913,2.261587468,78.52734263,66.96811779,0,0,4,0,Michoacán,"Piedad, La"
3926.764534,1.089678248,56.00946194,45.98442206,5079,3280,15,2,Sonora,Empalme
3928.769086,0,30.52656633,30.52656633,0,0,8,3,Oaxaca,San Agustín Etla
3932.769583,1.667876581,88.14727729,74.13711401,0,0,3995,2,Chiapas,Comitán de Domínguez
3934.756044,1.406173985,58.35622036,40.77904555,2481,4757,256,2,Tlaxcala,Huamantla
3937.901444,1.103451027,85.91154426,72.67013194,6091,2634,40,2,México,San Mateo Atenco
3939.476433,1.757411715,178.0786157,139.0000123,0,0,17561,2,Guanajuato,León
3943.811378,1.619339496,176.8678582,126.3084807,5294,3229,29,2,México,Valle de Bravo
3947.17621,0,0,0,0,0,1,3,Sonora,San Felipe de Jesús
3955.350473,0.597575234,22.11028365,20.61634557,0,1509,134,0,Tlaxcala,Tlaxco
3960.622729,0.926244792,79.65705207,56.03780989,0,0,4,2,Coahuila,Castaños
3964.529309,0.508860135,21.37212565,18.82782498,0,1195,159,3,Guerrero,Cuajinicuilapa
3967.404576,0.707959417,79.29145476,67.96410408,0,1756,39,2,Morelos,Tlayacapan
3976.785038,0.887754495,184.2978333,45.89690742,0,0,432,2,Colima,Villa de Álvarez
3989.648238,0.977775077,46.28135363,39.11100307,0,0,12,0,Puebla,Zacatlán
3993.991822,1.409996672,84.77604989,65.47672044,0,0,19,2,Coahuila,Acuña
4000.156299,1.99808007,47.95392167,47.95392167,0,382,0,0,Sonora,Sahuaripa
4014.179375,1.010455638,115.408469,87.83746514,64195,53410,901,2,Zacatecas,Guadalupe
4018.748987,3.576460089,32.78421749,26.82345067,0,0,95,0,Oaxaca,Ocotlán de Morelos
4019.156207,2.064231079,85.91133156,65.66220765,0,14699,1904,2,Puebla,Atlixco
4024.842036,1.294890062,26.86896879,21.68940854,0,3293,17,0,Nayarit,Acaponeta
4025.460831,1.363592301,55.08912896,46.225779,2102,4888,186,2,Hidalgo,Ixmiquilpan
4027.223614,0.806654705,53.64253788,45.57599083,0,3194,35,2,Tamaulipas,Aldama
4030.976874,1.718111902,56.98404476,40.08927772,0,1843,660,0,Oaxaca,San Pedro Pochutla
4035.764929,1.18194902,68.75003467,40.9742327,3579,4569,1127,2,Puebla,Huejotzingo
4036.025335,2.055002716,55.48507334,48.29256383,0,1752,10,0,Zacatecas,Juchipila
4037.892353,1.190299406,39.27988041,35.70898219,0,1915,50,0,Puebla,Libres
4038.438903,0,78.20920411,78.20920411,0,0,0,2,Sonora,Banámichi
4039.884466,0.83977985,39.22265888,27.26814572,0,0,8174,2,Tabasco,Cárdenas
4049.251805,1.832970507,90.32878656,73.75873318,0,0,1206,2,México,Cuautitlán
4050.296235,0.645568415,17.4303472,17.10756299,0,3006,165,0,Guerrero,Tixtla de Guerrero
4051.309192,0.807918874,44.03157861,35.144471,671,9510,901,2,Morelos,Emiliano Zapata
4056.144061,1.533890771,155.2297461,79.30215288,17296,12030,94,2,Sonora,Guaymas
4056.629021,0.705746176,60.69417115,48.69648616,0,0,1,2,Sonora,General Plutarco Elías Calles
4056.863571,0.791428711,33.24000585,26.90857617,2873,1259,19,0,Sinaloa,Angostura
4074.302808,1.153539866,100.3579684,79.20973749,0,0,114,2,Nuevo León,Ciénega de Flores
4075.442526,0,19.22119504,10.43436302,0,1641,70,3,Tlaxcala,Xaloztoc
4076.557644,0,16.62393239,14.77682879,0,746,35,3,Guerrero,Copala
4079.928503,1.292241192,52.82035872,47.32833365,0,8552,11,2,Nayarit,Compostela
4081.503827,1.163200342,43.86927003,29.74469445,4220,3423,145,0,Puebla,Tepeaca
4093.296209,1.190548494,109.0066201,83.57650426,0,0,153,2,Querétaro,San Juan del Río
4095.006028,0.535645,48.92224337,41.24466503,0,3754,182,2,Morelos,Xochitepec
4100.293877,1.237637753,19.80220405,19.80220405,0,231,6,0,Durango,Tepehuanes
4100.384216,1.261850813,54.89051035,50.47403251,0,3455,14,2,Michoacán,Huetamo
4101.103434,0.728178877,18.20447192,18.9326508,0,0,41,0,Jalisco,Tecolotlán
4103.181157,0.445949479,30.32456458,29.43266562,50930,23471,79,2,Puebla,Venustiano Carranza
4134.961748,3.427237255,85.25252671,74.11400563,0,0,5,0,Nayarit,Ixtlán del Río
4135.634423,1.550669075,28.68737789,25.58603974,0,0,0,0,Michoacán,Coalcomán de Vázquez Pallares
4160.310279,1.121204741,66.63159606,53.33731127,3709,9848,32,2,Coahuila,Frontera
4160.404578,0,0,0,0,0,0,3,Sonora,"Colorada, La"
4174.163226,0.662460439,23.8485758,21.86119449,0,0,12,0,Jalisco,Etzatlán
4187.37351,1.448796228,105.3705581,86.57536382,39491,18344,5844,2,Michoacán,Uruapan
4200.699373,1.072427718,33.60273518,31.10040383,0,980,85,0,Chiapas,Suchiate
4206.072364,0.916954952,50.43252236,44.93079264,0,975,1,2,Sonora,Imuris
4206.085509,1.811016366,36.22032731,32.59829458,0,0,21,0,Jalisco,Unión de Tula
4212.279965,1.801659523,19.81825475,16.21493571,0,0,2,0,Jalisco,Tenamaxtlán
4214.789716,0.868133824,21.7033456,20.83521178,0,0,94,0,Guerrero,Benito Juárez
4226.003689,2.491747458,33.63859068,28.65509577,0,849,2,0,Sonora,Ures
4231.448352,2.476220629,87.49312891,41.27034382,671,9510,33,0,Tabasco,Emiliano Zapata
4238.348611,1.308578833,115.2470908,57.02454803,0,0,14232,2,Chihuahua,Juárez
4238.903836,1.258955698,34.6212817,25.80859181,0,0,61,0,Veracruz,Vega de Alatorre
4251.553163,1.771185287,61.99148505,49.9474251,0,3016,36,0,Durango,Guadalupe Victoria
4266.927761,2.131598732,25.57918478,25.57918478,0,0,369,0,Guerrero,Juan R. Escudero
4269.894521,2.521789819,77.67112642,65.06217732,0,0,32,0,Jalisco,"Grullo, El"
4284.108368,1.270243635,52.07998905,35.99023634,803,1937,47,0,Veracruz,San Rafael
4290.200042,0,149.3212482,98.06171525,0,1062,17,2,Chihuahua,Ahumada
4291.599617,1.987934427,84.31180719,72.50113794,8899,5908,169,2,México,Atlacomulco
4308.538656,1.800475828,18.00475828,16.20428245,0,469,0,0,Jalisco,Valle de Guadalupe
4310.145929,1.212364136,141.7189866,42.43274476,3220,6636,5660,2,Tabasco,Comalcalco
4310.884238,2.235867592,451.2506886,258.5715109,7384,11069,1612,2,Quintana Roo,Cozumel
4312.768175,1.258602178,97.28994833,73.79604102,0,0,3377,2,México,Coacalco de Berriozábal
4314.68051,1.022769388,42.57277578,35.79692859,0,6507,177,2,Puebla,Huauchinango
4342.211821,0,19.04478869,19.04478869,0,0,0,3,Sonora,Granados
4347.783853,1.462774535,89.85615,75.85530803,0,0,1268,2,México,Teotihuacán
4348.720172,1.461930181,66.72667042,50.8542856,0,0,118,0,Michoacán,Apatzingán
4349.177624,0,32.78591424,30.26392084,0,948,20,3,Morelos,Mazatepec
4356.353498,1.910681359,105.3604292,70.4222558,2404,2140,5,2,Chihuahua,Meoqui
4360.688832,1.182239076,98.36229112,57.22037128,4676,10686,1079,2,Morelos,Yautepec
4367.706109,1.716741027,98.17117534,73.21240195,25274,37986,9909,2,Guanajuato,Celaya
4381.222571,2.628207901,119.1454248,97.24369233,0,0,27,2,Tlaxcala,Apetatitlán de Antonio Carvajal
4397.108569,1.034808569,45.94550044,43.46195988,0,0,1236,2,México,Teoloyucán
4410.684178,1.790615617,72.22149654,45.163305,0,0,669,0,Veracruz,Fortín
4410.986693,1.469171369,285.0637659,79.0236115,0,0,2412,2,México,Cuautitlán Izcalli
4428.836889,2.136129306,99.54362564,73.26923518,9136,3014,74,2,Yucatán,Progreso
4431.880301,1.242571649,97.7903888,78.90329973,0,0,822,2,Guerrero,Taxco de Alarcón
4435.618742,2.229950211,46.58118218,35.92697562,0,3829,134,0,Oaxaca,Santiago Pinotepa Nacional
4445.35792,1.108120653,115.0334774,113.7142861,0,0,5732,2,Ciudad de México,"Magdalena Contreras, La"
4446.280308,1.704208627,63.62378875,43.45731999,0,0,34,0,Jalisco,Cihuatlán
4455.093522,1.96616915,53.33233819,40.30646757,2390,4707,1594,2,México,Amecameca
4458.063683,3.529275907,72.93836874,59.99769042,0,756,39,0,Durango,Vicente Guerrero
4463.448239,1.027339628,53.76410722,50.33964179,0,0,12,2,Morelos,Zacatepec de Hidalgo
4470.0241,2.144410698,37.52718722,36.45498187,0,0,112,0,Oaxaca,Santa María Jalapa del Marqués
4470.842243,1.61310735,71.43761122,32.49259091,0,2935,152,0,Tabasco,Teapa
4479.862085,1.724288274,248.8293013,125.3412542,78787,62676,196,2,Coahuila,Saltillo
4487.399773,1.053083585,78.13880202,68.0291996,0,0,142,2,Jalisco,Autlán de Navarro
4488.225569,0.930780914,54.60581364,47.46982663,1937,1373,5657,2,Chiapas,Arriaga
4503.737778,1.221874196,99.33384669,58.74047062,0,0,8723,2,Puebla,Tehuacán
4514.871731,1.061074437,55.17587074,51.28526447,0,0,97,2,Hidalgo,Zacualtipán de Ángeles
4526.451151,2.860768621,41.12354893,36.11720385,0,3430,140,0,Morelos,Axochiapan
4529.20332,1.623031022,66.40901932,56.40032802,0,0,4370,2,Oaxaca,Juchitán de Zaragoza
4532.081647,2.526579272,121.0351784,89.39278089,0,0,124,2,Jalisco,Zapotlán El Grande
4533.385618,1.926458783,67.21200642,39.17132858,4134,2489,2041,2,Veracruz,Cosamaloapan de Carpio
4547.341275,1.421453284,107.7686029,75.78590403,51565,54691,8620,2,Tamaulipas,Reynosa
4559.682179,0,26.35654439,23.42803946,0,272,42,3,Campeche,Palizada
4561.691769,2.079403656,42.62777494,37.4292658,0,0,84,0,Veracruz,Gutiérrez Zamora
4567.48499,1.177092049,97.25723053,76.58455142,12754,9523,56,2,Sonora,Navojoa
4575.253221,1.822810048,66.83636844,56.5071115,0,2130,20,0,Zacatecas,Juan Aldama
4575.868821,0.903607587,17.16854416,13.55411381,0,0,17,0,Jalisco,Juanacatlán
4577.05247,1.433015802,36.43954467,31.32163109,7234,1894,2352,2,Oaxaca,Santo Domingo Tehuantepec
4582.291332,1.71179736,321.0571048,69.99349204,0,7632,0,2,Coahuila,Sabinas
4584.057869,1.774588503,99.22907381,73.34965813,18,8093,3366,2,Veracruz,Acayucan
4597.171444,1.45097468,44.98021508,40.62729104,2717,1648,4427,2,Chiapas,Huixtla
4607.986593,1.928834907,54.0073774,45.32762032,0,3724,159,0,Veracruz,Cerro Azul
4621.256818,0,31.50140981,31.50140981,0,0,6,3,Oaxaca,Ánimas Trujano
4645.40019,1.267155764,84.29091506,71.92003845,173214,117190,55782,2,Ciudad de México,Iztapalapa
4650.572311,1.41893892,68.81853763,53.63589118,0,0,2281,2,Tabasco,Paraíso
4664.226105,2.179205469,90.80022787,71.18737865,1707,1246,0,2,Sonora,Santa Ana
4665.846289,0.248341829,21.85408098,20.61237183,0,3880,560,3,México,Tlalmanalco
4666.089379,1.540726227,133.7863941,94.75466297,0,0,64,2,Guanajuato,Moroleón
4666.81798,0.659061994,44.8162156,38.88465765,0,0,2,2,Jalisco,Colotlán
4672.253869,1.153144658,53.62122661,37.18891523,1717,4130,20,2,Hidalgo,Apan
4685.332517,1.170299974,94.42857914,66.67052664,0,0,5633,2,Durango,Gómez Palacio
4688.051136,1.538791943,109.7401622,70.37948411,7150,11061,3514,2,Oaxaca,San Juan Bautista Tuxtepec
4692.541124,1.289779736,85.12546256,64.48898679,0,0,724,2,Sonora,San Luis Río Colorado
4698.327037,0,21.55195889,21.55195889,0,0,0,3,Sonora,Atil
4710.594749,1.608077406,30.55347072,26.80129011,0,0,25,0,Sonora,Benito Juárez
4710.646955,0,0,0,0,0,0,3,Sonora,Rayón
4717.736941,2.155333174,98.13950388,62.93572869,10420,4130,4,2,Coahuila,Ramos Arizpe
4719.663322,1.571300629,52.37668763,40.85381635,0,2445,10,0,Coahuila,San Buenaventura
4756.72943,1.687488917,180.4104005,125.0113741,59658,56231,367,2,México,Toluca
4757.272376,1.828138102,31.53538226,27.42207153,0,1536,14,0,Hidalgo,Tlaxcoapan
4766.06981,1.684040959,94.11917806,68.76500584,7197,24204,6327,2,México,Texcoco
4769.651516,1.808823881,468.4130323,323.273004,16082,9267,21,2,Guanajuato,Guanajuato
4770.116233,1.707882647,31.59582897,31.59582897,0,1941,0,0,Jalisco,Mascota
4807.691774,1.999266956,103.9618817,85.05972138,0,8060,212,2,Tlaxcala,Chiautempan
4811.850011,2.07855292,215.5013974,167.175042,0,0,35,2,Chihuahua,Cuauhtémoc
4816.803373,1.278378771,65.96434461,41.16379644,4499,4756,2606,2,Veracruz,Tierra Blanca
4819.075978,1.309353615,19.64030422,20.29498103,0,936,142,0,Guerrero,Florencio Villarreal
4837.11794,0,48.07737323,46.74189064,1629,456,0,3,Sonora,Altar
4849.67778,0,40.05811928,36.27905142,3275,1468,2,3,Hidalgo,Atotonilco de Tula
4854.735911,2.16294761,314.3033246,71.10690269,0,0,405,2,Puebla,Teziutlán
4861.530384,1.51765951,118.844414,90.00888327,17424,9348,75,2,Baja California,Playas de Rosarito
4863.955429,1.668452253,40.87708019,32.11770586,0,2151,639,0,México,Apaxco
4884.871327,1.040795868,37.8849696,36.01153704,0,0,722,0,Guerrero,Técpan de Galeana
4902.229968,2.689785939,264.3054305,105.5537209,0,0,5356,2,Nuevo León,San Nicolás de los Garza
4933.520296,2.899228382,96.15774133,89.3928751,0,5442,783,2,México,Chiconcuac
4957.169598,1.275452567,145.7204558,79.48388497,199481,105115,18775,2,Baja California,Tijuana
4961.117304,7.408338433,111.1250765,101.2472919,0,1488,0,0,Sonora,Moctezuma
4964.824534,1.00526262,36.85962938,29.82279105,0,4990,256,2,Puebla,Xicotepec
4982.462791,1.406614442,302.1876694,121.5158588,0,0,1559,2,Nayarit,Bahía de Banderas
5007.238226,0.792580949,113.8434454,57.20993397,0,2956,121,2,Hidalgo,Mineral de la Reforma
5026.499751,1.116441724,31.81858913,27.0737118,0,0,112,0,Hidalgo,Mixquiahuala de Juárez
5032.916473,1.833596383,85.72063092,72.88545623,9312,5076,35,2,Sinaloa,Salvador Alvarado
5037.406934,1.732049765,78.54845684,56.0318099,0,0,3545,2,Puebla,San Martín Texmelucan
5039.040864,1.207087315,55.30654606,42.57726165,0,7080,1542,2,Morelos,Temixco
5043.928778,1.50110803,250.2250241,137.4361247,111623,103897,12871,2,Baja California,Mexicali
5047.065951,2.095460359,280.0669424,166.171582,0,0,7215,2,San Luis Potosí,San Luis Potosí
5062.868149,0.689670092,155.1757708,78.96722558,0,3131,76,2,Puebla,Coronango
5075.060354,2.166861442,150.8677279,105.3636376,0,0,286,2,Oaxaca,San Pedro Mixtepec - Distr. 22 -
5086.231897,1.249878534,73.80235151,60.35127776,0,4577,2108,2,Morelos,Jiutepec
5089.288632,1.751139383,149.8020145,88.27334437,15121,14515,10,2,Coahuila,Piedras Negras
5096.688882,1.006830702,70.81375936,54.03324766,12775,7739,1195,2,Baja California,Tecate
5103.083992,1.204125529,38.83304831,35.22067172,0,0,344,0,Guerrero,Petatlán
5119.208862,1.772037846,242.5160366,162.6998782,53327,61738,12113,2,Aguascalientes,Aguascalientes
5130.256557,1.908143776,165.1339426,100.0715402,0,0,4577,2,Sinaloa,Mazatlán
5138.814492,1.275456563,43.36552314,40.81461001,0,1007,51,0,Oaxaca,Villa de Etla
5143.269829,1.314443107,81.78757111,57.98154595,15901,4898,4,2,Sonora,Agua Prieta
5147.766255,1.787877684,110.3820135,91.18176188,12157,12862,3355,2,Hidalgo,Tulancingo de Bravo
5152.526507,2.464917003,87.71704644,70.03764173,0,0,1993,2,Veracruz,Túxpam
5157.920116,1.927473885,69.14812562,62.40196702,2302,8146,98,2,Hidalgo,Tepeapulco
5161.346933,1.217150924,133.0751676,58.71831122,11431,17682,11635,2,Chiapas,Tapachula
5180.549299,1.294322381,151.1241225,79.43304391,50842,47029,327,2,Baja California,Ensenada
5185.42955,1.370356646,48.64766095,40.59681565,4693,3551,87,2,Puebla,Tecamachalco
5191.93285,3.282916756,45.96083459,41.03645945,0,1372,26,0,Veracruz,Oluta
5197.319348,2.036567143,74.77110795,37.82196122,0,5809,0,0,Coahuila,San Juan de Sabinas
5204.316195,1.537161424,61.48645696,51.75110128,0,0,1,0,Chihuahua,Ascensión
5209.712995,2.210851226,274.4613879,179.3947852,0,0,130,2,Oaxaca,Santa María Huatulco
5213.377682,0.746631263,64.35961488,39.7207832,21051,11566,94,2,Tamaulipas,Altamira
5233.616577,1.980200385,158.6458755,103.8897988,77787,36218,5916,2,México,Tlalnepantla de Baz
5239.629275,2.155560743,46.34455597,39.06953846,0,5402,96,0,Veracruz,Agua Dulce
5240.416677,0.600139335,36.00836013,26.40613076,0,0,141,2,San Luis Potosí,"Naranjo, El"
5269.480068,2.067563539,279.6550843,190.6950822,0,0,11803,2,Sinaloa,Culiacán
5271.071994,2.190252154,186.6457552,100.0540665,0,0,4230,2,México,Naucalpan de Juárez
5280.167793,2.064783573,86.72091007,69.6864456,2724,8301,1,2,Coahuila,Allende
5280.505649,1.583122665,140.6152167,91.65149428,52194,18664,516,2,Sinaloa,Ahome
5285.015049,1.318484944,43.77370014,41.13673025,1773,3671,171,2,Tlaxcala,Calpulalpan
5319.089411,1.791542409,60.9124419,44.19137941,0,3005,100,0,Veracruz,Lerdo de Tejada
5328.857858,1.458184165,100.0488449,86.37020687,0,0,20862,2,Ciudad de México,Gustavo A. Madero
5355.241399,2.038749127,308.1750316,209.2861721,76488,91337,11506,2,Jalisco,Zapopan
5390.990801,1.175767246,58.20047865,52.41962303,4598,8165,1982,2,Hidalgo,Tizayuca
5408.13123,2.006644998,161.6464026,129.2056418,12265,8848,12,2,Chihuahua,Hidalgo del Parral
5408.959703,1.692040665,148.6334149,117.1310398,60243,34737,10218,2,Ciudad de México,Tlalpan
5418.618473,1.719725899,213.86804,138.0354458,0,0,9807,2,Coahuila,Torreón
5420.517119,1.358122179,285.2056575,172.68272,0,0,5759,2,Quintana Roo,Othón P. Blanco
5432.94112,0,59.96623753,59.96623753,0,0,0,3,Sonora,Huásabas
5456.824156,2.580973942,113.9930158,79.36494871,5728,5818,105,2,Morelos,Jojutla
5464.506887,2.193293696,170.0646189,130.0791877,17239,6494,54,2,Chihuahua,Delicias
5467.760287,1.64841835,160.2436154,109.9234763,28752,18006,8541,2,Campeche,Campeche
5482.398331,1.752169544,109.6858135,96.36932494,0,0,81,2,Michoacán,Lázaro Cárdenas
5506.053471,2.763122761,237.6285574,158.7201478,15922,4968,184,2,México,Metepec
5510.76909,2.041997969,34.42225147,27.71282958,0,2156,267,0,Chiapas,Reforma
5524.020883,2.235239095,122.5994776,96.25075011,13395,20172,6190,2,Colima,Manzanillo
5538.023495,1.811695418,121.7129922,92.4513662,14399,21694,2670,2,Coahuila,Monclova
5545.329076,2.007641566,79.63644878,66.92138553,0,7689,51,2,Hidalgo,Actopan
5586.75346,1.975304409,199.5057453,154.2712744,6205,3279,20,2,Chihuahua,Nuevo Casas Grandes
5594.904909,2.108160951,227.9727546,172.7663609,90321,44243,4624,2,Michoacán,Morelia
5612.431398,1.924771607,125.9205846,99.98681978,0,13815,1082,2,Puebla,San Pedro Cholula
5623.48197,1.626302204,89.08522072,75.53270236,8664,14352,3364,2,Guerrero,Iguala de la Independencia
5635.124326,1.274466476,141.890601,96.23233373,62017,46645,9778,2,Durango,Durango
5644.427608,1.570324745,180.0115599,83.59362059,45411,12133,24,2,Sonora,Nogales
5661.718226,1.887554001,51.90773503,48.60451553,2638,1708,52,0,Oaxaca,Ciudad Ixtepec
5677.218594,2.144543206,432.1254561,202.8125147,0,0,4395,2,Baja California Sur,"Cabos, Los"
5703.761115,1.669033187,288.6717186,216.1575534,37045,25704,706,2,Tamaulipas,Victoria
5712.889386,0,40.49485388,37.37986512,0,0,7,3,Oaxaca,"Espinal, El"
5724.52374,1.404906022,21.54189234,18.26377829,0,1253,3,0,Michoacán,Tlalpujahua
5726.93766,2.450722803,359.9654884,163.6861298,0,0,7909,2,Yucatán,Mérida
5733.944503,1.782842149,389.5104903,236.9559292,0,0,3927,2,Baja California Sur,"Paz, La"
5756.603911,1.640542178,147.6780914,108.9202824,61445,28500,10028,2,Nayarit,Tepic
5766.079272,1.634272384,235.7578799,96.81655018,60451,24117,9893,2,Sonora,Cajeme
5773.473884,2.227733013,115.7071025,95.92753366,25435,16612,5557,2,Morelos,Cuautla
5773.520263,0.872198846,52.91339667,49.86070071,7747,16776,1279,2,México,Tultepec
5779.363285,1.597898814,97.70855342,69.4790077,10681,17951,148,2,Tamaulipas,Ciudad Madero
5807.716911,2.756757856,313.8293143,213.9244096,0,0,704,2,Puebla,San Andrés Cholula
5825.265884,1.366169163,107.1489652,60.04790043,0,0,15905,2,Guerrero,Acapulco de Juárez
5849.867503,1.673673564,309.6878241,181.0914796,122614,57271,6897,2,Sonora,Hermosillo
5850.98129,1.688702108,91.35878405,94.43222188,41363,28615,10400,2,Ciudad de México,Iztacalco
5853.02358,1.51530668,43.33777103,40.00409634,1888,4090,1214,2,Tlaxcala,Zacatelco
5869.203851,2.172036212,75.29725535,70.59117689,0,5408,782,2,Guerrero,Pungarabato
5875.573579,1.256001193,96.43298046,80.38407633,8909,5921,2,2,Sonora,Caborca
5910.078464,2.124062321,151.9954008,108.6395405,0,0,5926,2,Veracruz,Córdoba
5968.099505,0.79712829,79.71282897,63.77026318,0,0,73,2,Morelos,Miacatlán
6156.821579,2.737074758,405.0870642,242.9153848,50899,18117,4518,2,Colima,Colima
6158.194718,1.992061081,167.2282855,106.3131545,0,0,6005,2,Guerrero,José Azueta
6161.300021,1.75409208,441.6700675,181.1358027,48614,38819,13456,2,Veracruz,Xalapa
6187.671295,2.667099696,57.78716008,50.67489423,0,1296,62,0,Puebla,Rafael Lara Grajales
6210.537084,2.046236196,334.1812045,207.4687288,82098,60569,4568,2,Chihuahua,Chihuahua
6259.708863,1.706107621,152.2227133,105.7786725,0,0,53,2,Sonora,Puerto Peñasco
6262.552692,2.324466566,158.3778436,84.56032425,21703,15464,8953,2,Veracruz,Poza Rica de Hidalgo
6318.725218,1.826851818,128.0318649,72.82034331,28400,17757,9844,2,Campeche,Carmen
6329.171006,2.644309926,208.9308785,122.9756088,50930,23471,12426,2,Ciudad de México,Venustiano Carranza
6341.575169,1.549812676,155.394551,113.4979483,19004,22332,7608,2,Guerrero,Chilpancingo de los Bravo
6343.156822,3.503555981,736.7269175,284.9454592,103150,61481,24317,2,Nuevo León,Monterrey
6366.917631,1.919183047,220.140648,130.2098009,161883,93994,11530,2,Puebla,Puebla
